gene_id,gene_name,chromosome,start,end,essentiality,weighted_mean_mu_z
YJL205C,NCE101,Chromosome_X,50139,50443,False,-0.13102351259523906
YJR156C,THI11,Chromosome_X,728574,729596,False,0.1394677750949566
YJR041C,URB2,Chromosome_X,510239,513763,True,-0.6956031971250174
YJL196C,ELO1,Chromosome_X,67850,68782,False,-0.11501281882637905
YJL193W,YJL193W,Chromosome_X,71366,72574,False,-0.31529680073506494
YJL211C,YJL211C,Chromosome_X,36757,37200,False,2.988287147972578
YJL140W,RPB4,Chromosome_X,150961,151626,False,-0.544544461609174
YJR121W,ATP2,Chromosome_X,647607,649142,False,-0.41772008007142186
YJL219W,HXT9,Chromosome_X,19497,21200,False,-0.02314198973085347
YJL002C,OST1,Chromosome_X,433221,434651,True,-0.671363461171699
YJR043C,POL32,Chromosome_X,516461,517513,False,-0.3140999556064422
YJL155C,FBP26,Chromosome_X,129285,130643,False,-0.35361508016016174
YJL073W,JEM1,Chromosome_X,303181,305118,False,-0.26277573320181624
YJL145W,SFH5,Chromosome_X,145160,146044,False,-0.11373901451451827
YJR073C,OPI3,Chromosome_X,572315,572935,False,0.48850778016517105
YJL081C,ARP4,Chromosome_X,283802,285271,True,-0.6569645623324941
YJL078C,PRY3,Chromosome_X,291336,293981,False,0.24142208383627575
YJL177W,RPL17B,Chromosome_X,90786,91657,False,-0.6200721854636508
YJL063C,MRPL8,Chromosome_X,315759,316475,False,0.06955959427644764
YJR003C,MRX12,Chromosome_X,440994,442553,False,0.4048326798914059
YJL014W,CCT3,Chromosome_X,407558,409162,True,-0.689415230424174
YJL161W,FMP33,Chromosome_X,117245,117787,False,0.149596609917329
YJL091C,GWT1,Chromosome_X,261080,262552,True,-0.6647870464363674
YJR050W,ISY1,Chromosome_X,528697,529404,False,0.482931095021261
YJL103C,GSM1,Chromosome_X,229025,230881,False,-0.3000854279435566
YJL101C,GSH1,Chromosome_X,234320,236356,False,-0.31233942303853107
YJR046W,TAH11,Chromosome_X,522048,523862,True,-0.6760696389368612
YJR096W,YJR096W,Chromosome_X,611195,612043,False,0.15034700215631597
YJL166W,QCR8,Chromosome_X,106434,106718,False,-0.19179622794101375
YJR095W,SFC1,Chromosome_X,609773,610741,False,0.006661655899235767
YJR087W,YJR087W,Chromosome_X,586400,586750,False,-0.18805531926324334
YJL133C-A,DPI8,Chromosome_X,159623,159847,False,2.020186817688866
YJL148W,RPA34,Chromosome_X,140437,141138,False,-0.46644710590861166
YJR053W,BFA1,Chromosome_X,534027,535751,False,-0.09987529119582735
YJL102W,MEF2,Chromosome_X,231301,233760,False,-0.32575172743681674
YJL009W,YJL009W,Chromosome_X,419855,420181,True,0.08153606815879051
YJL074C,SMC3,Chromosome_X,299157,302849,True,-0.7129254433509755
YJR111C,PXP2,Chromosome_X,635855,636706,False,0.24994046491455965
YJR035W,RAD26,Chromosome_X,497355,500612,False,-0.2590282401010243
YJL197C-A,YJL197C-A,Chromosome_X,65805,66086,False,-0.4954805459424122
YJL132W,YJL132W,Chromosome_X,161914,164166,False,-0.13759191828847206
YJL077W-B,YJL077W-B,Chromosome_X,294047,294145,False,0.031516385173463
YJL008C,CCT8,Chromosome_X,419957,421663,True,-0.6305548906835818
YJR054W,KCH1,Chromosome_X,536056,537549,False,-0.21018501485303231
YJR068W,RFC2,Chromosome_X,567643,568704,True,-0.6779931396012862
YJL062W,LAS21,Chromosome_X,317284,319776,False,-0.6479781938501349
YJL036W,SNX4,Chromosome_X,378825,380096,False,-0.5017806652132744
YJR047C,ANB1,Chromosome_X,524908,525381,False,0.17278466081516364
YJR069C,HAM1,Chromosome_X,568806,569399,False,-0.13271621479997633
YJL086C,YJL086C,Chromosome_X,272478,272846,True,0.22841600664762454
YJL203W,PRP21,Chromosome_X,53341,54183,True,-0.5063522464227396
YJR045C,SSC1,Chromosome_X,519638,521602,True,-0.6884361725443601
YJL144W,ROQ1,Chromosome_X,146359,146673,False,0.22479933028033083
YJL015C,YJL015C,Chromosome_X,407142,407426,True,3.069263635115533
YJL142C,IRC9,Chromosome_X,147819,148211,False,-0.014977040892940227
YJL082W,IML2,Chromosome_X,281185,283380,False,-0.2686837613803433
YJR010W,MET3,Chromosome_X,456239,457774,False,0.3703801975988994
YJR005W,APL1,Chromosome_X,445923,448025,False,-0.012670538159829178
YJR161C,COS5,Chromosome_X,742848,743999,False,-0.3299797754378157
YJL146W,IDS2,Chromosome_X,143292,144701,False,-0.20740082907244237
YJL156C,SSY5,Chromosome_X,126853,128952,True,-0.5634517460517585
YJR013W,GPI14,Chromosome_X,460382,461593,True,-0.6115201153064492
YJL047C,RTT101,Chromosome_X,349580,352108,False,-0.310785371116354
YJL153C,INO1,Chromosome_X,134332,135933,False,-0.3405328225840186
YJL207C,LAA1,Chromosome_X,41389,47433,False,-0.3620121646770324
YJR020W,YJR020W,Chromosome_X,468001,468333,False,1.6344616128602474
YJR142W,YJR142W,Chromosome_X,697141,698169,False,-0.07620890395599904
YJR078W,BNA2,Chromosome_X,578860,580221,False,1.1157829472455978
YJR160C,MPH3,Chromosome_X,738008,739816,False,-0.12252105534155458
YJL202C,YJL202C,Chromosome_X,53943,54290,True,-0.08303119361193967
YJL119C,YJL119C,Chromosome_X,191572,191895,False,0.8963640290802234
YJR049C,UTR1,Chromosome_X,526884,528476,False,0.2989059126073376
YJR116W,TDA4,Chromosome_X,640825,641664,False,0.38234675637591314
YJR052W,RAD7,Chromosome_X,532062,533759,False,-0.1849976958717841
YJR089W,BIR1,Chromosome_X,587718,590582,True,-0.23920636159051592
YJL149W,DAS1,Chromosome_X,137379,139370,False,-0.1610424323039503
YJR119C,JHD2,Chromosome_X,644304,646490,False,-0.08865009364868681
YJR010C-A,SPC1,Chromosome_X,458077,458361,False,0.5788735542190028
YJR147W,HMS2,Chromosome_X,704196,705272,False,0.034245115885043434
YJR149W,YJR149W,Chromosome_X,707160,708374,False,-0.1270118952269542
YJR135C,MCM22,Chromosome_X,676059,676778,False,-0.3761012447568889
YJR140W-A,YJR140W-A,Chromosome_X,690961,691110,False,-0.5300783714005869
YJL185C,ATG36,Chromosome_X,82095,82976,False,-0.06411017746368129
YJL019W,MPS3,Chromosome_X,402897,404945,True,-0.17695484588191063
YJR024C,MDE1,Chromosome_X,470230,470964,False,0.3027247345641202
YJR101W,RSM26,Chromosome_X,618234,619034,False,-0.2152773544009245
YJR025C,BNA1,Chromosome_X,471138,471671,False,0.28775466247180465
YJL105W,SET4,Chromosome_X,225055,226737,False,-0.2398560691175313
YJL164C,TPK1,Chromosome_X,109966,111159,False,-0.41427503709578756
YJR115W,YJR115W,Chromosome_X,639942,640451,False,0.5599283955665272
YJR076C,CDC11,Chromosome_X,575354,576601,True,-0.4434745770057748
YJL170C,ASG7,Chromosome_X,101150,101779,False,0.8583164386228332
YJL160C,PIR5,Chromosome_X,117962,118825,False,0.054041487008529475
YJL028W,YJL028W,Chromosome_X,391311,391646,False,4.6690197742286745
YJR109C,CPA2,Chromosome_X,629585,632941,False,-0.6811003434681601
YJL225C,YJL225C,Chromosome_X,466,6130,False,0.5546426505960746
YJL077W-A,YJL077W-A,Chromosome_X,294799,294885,False,0.5709056112012325
YER023W,PRO3,Chromosome_V,201076,201936,True,-0.5469222506559425
YER145C-A,YER145C-A,Chromosome_V,462386,462823,False,0.7148245311689013
YER148W-A,YER148W-A,Chromosome_V,466185,466763,False,-0.2711443806608332
YEL035C,UTR5,Chromosome_V,85045,85545,True,1.741269719330953
YER076C,YER076C,Chromosome_V,312590,313498,False,0.26248474601091987
YER027C,GAL83,Chromosome_V,208979,210232,False,0.09719695359815658
YER121W,YER121W,Chromosome_V,402375,402719,False,0.34040852434720553
YER127W,LCP5,Chromosome_V,414481,415554,True,-0.6885040484906138
YER089C,PTC2,Chromosome_V,335946,337340,False,1.080834894799434
YER153C,PET122,Chromosome_V,474041,474805,False,1.8557685718627268
YEL034W,HYP2,Chromosome_V,85676,86149,True,-0.5532353390151725
YER044C,ERG28,Chromosome_V,237570,238016,False,-0.35918971061510924
YEL012W,UBC8,Chromosome_V,131772,132551,False,0.013910314243232618
YEL028W,YEL028W,Chromosome_V,98668,99129,False,0.13567744872957635
YER139C,RTR1,Chromosome_V,450563,451243,False,-0.3722832765126696
YER055C,HIS1,Chromosome_V,264892,265785,False,0.3580661527652124
YER170W,ADK2,Chromosome_V,525974,526651,False,0.1690661781067518
YEL010W,YEL010W,Chromosome_V,136279,136629,False,0.7821400361292967
YEL038W,UTR4,Chromosome_V,80462,81145,False,0.6516193406786038
YEL043W,GTA1,Chromosome_V,70478,73348,False,0.08181542887757969
YER087C-B,SBH1,Chromosome_V,332582,332830,False,-0.27741197831913306
YEL053W-A,YEL053W-A,Chromosome_V,52908,53255,False,-0.41079418324763184
YER181C,YER181C,Chromosome_V,551473,551796,False,-0.2312172976027767
YER148W,SPT15,Chromosome_V,465303,466025,True,-0.6848477201087734
YEL002C,WBP1,Chromosome_V,148722,150014,True,-0.6537209802329161
YER129W,SAK1,Chromosome_V,417281,420709,False,-0.21845363700401702
YEL015W,EDC3,Chromosome_V,126629,128284,False,0.0013905061355966861
YER125W,RSP5,Chromosome_V,410189,412618,True,-0.7109927539445355
YER067C-A,YER067C-A,Chromosome_V,292240,292563,False,-0.31464904037644875
YEL069C,HXT13,Chromosome_V,21537,23231,False,0.09356192431152541
YEL008W,YEL008W,Chromosome_V,140512,140892,False,6.785492122402509
YER034W,YER034W,Chromosome_V,221846,222403,False,2.4872998011256744
YER106W,MAM1,Chromosome_V,372326,373234,False,-0.43524977315495544
YER131W,RPS26B,Chromosome_V,423952,424311,False,-0.41842410891742154
YER162C,RAD4,Chromosome_V,500630,502894,False,-0.2743531127380528
YER147C-A,YER147C-A,Chromosome_V,465203,465613,False,-0.5760852301703988
YER105C,NUP157,Chromosome_V,367838,372013,False,-0.3155869899321946
YER042W,MXR1,Chromosome_V,234937,235491,False,0.09239724166151143
YEL006W,YEA6,Chromosome_V,144327,145334,False,0.4371123574611608
YER033C,ZRG8,Chromosome_V,218057,221287,False,-0.12848446369957114
YER014C-A,BUD25,Chromosome_V,183731,184700,False,0.6914562109653083
YER088C-A,YER088C-A,Chromosome_V,335696,336019,False,3.855188938798347
YER158W-A,YER158W-A,Chromosome_V,491487,491702,False,-0.1956882125577661
YER019W,ISC1,Chromosome_V,192797,194230,False,2.4045478627141956
YER062C,GPP2,Chromosome_V,279930,280682,False,-0.10203556779104071
YEL030W,ECM10,Chromosome_V,94644,96578,False,-0.19422609914971167
YER103W,SSA4,Chromosome_V,364589,366517,False,-0.3549215761539978
YER161C,SPT2,Chromosome_V,499347,500348,False,-0.26606737603358327
YER028C,MIG3,Chromosome_V,210692,211876,False,0.7299085640053431
YER078W-A,YER078W-A,Chromosome_V,318646,318810,False,0.20752488183554427
YER190C-B,YER190C-B,Chromosome_V,575680,576162,False,-0.08870891521058202
YER004W,FMP52,Chromosome_V,159580,160275,False,1.5408441241809836
YER155C,BEM2,Chromosome_V,476345,482848,False,-0.6142286680855393
YER065C,ICL1,Chromosome_V,285241,286914,False,0.30533141437827993
YER126C,NSA2,Chromosome_V,413394,414179,True,-0.694112855401244
YER079C-A,YER079C-A,Chromosome_V,319902,320240,False,0.3329857296430846
YER083C,GET2,Chromosome_V,326174,327031,False,-0.14624515939559984
YEL072W,RMD6,Chromosome_V,13720,14415,False,0.20893960988282542
YER031C,YPT31,Chromosome_V,214076,214747,False,0.012862650554868698
YER119C-A,YER119C-A,Chromosome_V,400867,401238,False,0.6766401811354947
YER152C,YER152C,Chromosome_V,472657,473988,False,0.46435550570409
YEL022W,GEA2,Chromosome_V,111421,115800,False,-0.33545819782611425
YER006C-A,YER006C-A,Chromosome_V,164344,164661,False,1.1659827214884633
YER036C,ARB1,Chromosome_V,223367,225199,True,-0.6286945278327647
YER013W,PRP22,Chromosome_V,178841,182278,True,-0.5436802773787964
YER115C,SPR6,Chromosome_V,394292,394867,False,0.12091817480829785
YER174C,GRX4,Chromosome_V,538434,539168,False,0.08397540872749301
YER071C,TDA2,Chromosome_V,301947,302327,False,-0.45706264831477483
YEL066W,HPA3,Chromosome_V,26721,27206,False,0.994843923375289
YER151C,UBP3,Chromosome_V,469686,472424,False,-0.4288766120793231
YER175C,TMT1,Chromosome_V,539464,540363,False,-0.1637013158604579
YER178W,PDA1,Chromosome_V,546817,548079,False,-0.20447185749725538
YER189W,YER189W,Chromosome_V,571155,571523,False,-0.02792860989285562
YEL054C,RPL12A,Chromosome_V,52721,53218,False,-0.42534582572259566
YER015W,FAA2,Chromosome_V,184541,186775,False,0.12844991954828827
YER158C,YER158C,Chromosome_V,488857,490578,False,-0.37674429091854644
YER091C,MET6,Chromosome_V,339864,342167,False,-0.47952812797201366
YER143W,DDI1,Chromosome_V,456319,457605,False,0.11013660078898886
YER136W,GDI1,Chromosome_V,439616,440971,True,-0.6585758403729677
YER078C,ICP55,Chromosome_V,316807,318342,False,0.2103210158308166
YEL018W,EAF5,Chromosome_V,121471,122310,False,0.22221456012968543
YER188C-A,YER188C-A,Chromosome_V,569608,569907,False,1.5781210126501117
YER090W,TRP2,Chromosome_V,337949,339472,False,0.05895611280922846
YER188W,YER188W,Chromosome_V,568040,568759,False,0.27001248437816355
YEL050C,RML2,Chromosome_V,59670,60851,False,-0.37536421249699936
YER020W,GPA2,Chromosome_V,195168,196517,False,0.16779434691642162
YEL046C,GLY1,Chromosome_V,67629,68792,False,-0.4208764265960934
YEL037C,RAD23,Chromosome_V,81407,82603,False,-0.32094779554598957
YER014W,HEM14,Chromosome_V,182600,184219,False,-0.23461791327449205
YER190W,YRF1-2,Chromosome_V,571480,576525,False,0.3433326752239073
YER045C,ACA1,Chromosome_V,240032,241501,False,-0.11344711141354745
YEL059W,HHY1,Chromosome_V,42652,42960,False,4.299133749797073
YEL023C,YEL023C,Chromosome_V,108504,110552,False,-0.0146441338273357
YER024W,YAT2,Chromosome_V,202192,204963,False,0.31223224979651093
YER018C,SPC25,Chromosome_V,191959,192624,True,-0.33351495176529533
YER039C,HVG1,Chromosome_V,228456,229205,False,0.0638479362191271
YEL031W,SPF1,Chromosome_V,90258,93905,False,-0.38414235872628616
YER002W,NOP16,Chromosome_V,156803,157498,False,-0.4832999242736227
YER074W,RPS24A,Chromosome_V,306323,307196,False,-0.6786820121592896
YEL008C-A,YEL008C-A,Chromosome_V,140726,140818,False,6.785492122402509
YER101C,AST2,Chromosome_V,360502,361794,False,-0.00770700589567766
YER050C,RSM18,Chromosome_V,253971,254387,False,-0.3868164583554789
YER107C,GLE2,Chromosome_V,373448,374545,False,-0.6664521940086546
YER077C,MRX1,Chromosome_V,314534,316600,False,-0.21389446177595053
YEL067C,YEL067C,Chromosome_V,26189,26776,False,2.278078031672556
YER177W,BMH1,Chromosome_V,545611,546414,False,0.7374471757371333
YER163C,GCG1,Chromosome_V,503084,503782,False,0.12179855860377946
YER009W,NTF2,Chromosome_V,172115,172492,True,-0.6764239140480133
YER123W,YCK3,Chromosome_V,404813,406387,False,-0.5820327412409055
YER056C,FCY2,Chromosome_V,266512,268113,False,-0.12587098699804558
YER134C,YER134C,Chromosome_V,437267,437803,False,-0.4916326375894118
YER022W,SRB4,Chromosome_V,198812,200875,True,-0.6189479783953754
YEL071W,DLD3,Chromosome_V,16355,17845,False,-0.03756222908884311
YER172C-A,YER172C-A,Chromosome_V,536275,536655,False,-0.41068932885487797
YER100W,UBC6,Chromosome_V,359562,360314,False,-0.04114880539642812
YER003C,PMI40,Chromosome_V,157736,159118,True,-0.6517236524951868
YEL070W,DSF1,Chromosome_V,19589,21097,False,0.18409318333846897
YER085C,YER085C,Chromosome_V,327619,328140,False,-0.3227236647026486
YEL062W,NPR2,Chromosome_V,34407,36254,False,-0.5983975089528598
YER047C,SAP1,Chromosome_V,243810,246503,False,-0.058648667388932124
YER057C,HMF1,Chromosome_V,270737,271126,False,-0.1932740181707745
YER053C,PIC2,Chromosome_V,258737,259639,False,0.41961082334266725
YER091C-A,YER091C-A,Chromosome_V,342390,342611,False,1.8281441817321704
YEL076C,YEL076C,Chromosome_V,4464,5114,False,0.24021480209613824
YER054C,GIP2,Chromosome_V,262052,263698,False,0.0514230115952432
YER183C,FAU1,Chromosome_V,553334,553969,False,0.08939736230600516
YEL059C-A,SOM1,Chromosome_V,42400,42624,False,3.6863878667679963
YER029C,SMB1,Chromosome_V,212587,213177,False,-0.361546238965634
YEL077C,YEL077C,Chromosome_V,264,4097,False,0.48503304927391877
YER056C-A,RPL34A,Chromosome_V,269423,270185,False,-0.3832644474523416
YER097W,YER097W,Chromosome_V,355140,355469,False,0.6488014912638437
YER068C-A,YER068C-A,Chromosome_V,295301,295732,False,-0.47262549595636566
YEL065W,SIT1,Chromosome_V,27657,29543,False,0.15831952546936406
YER043C,SAH1,Chromosome_V,235770,237119,True,-0.681310761773397
YEL076C-A,YEL076C-A,Chromosome_V,4185,5114,False,0.1885354701441475
YEL033W,MTC7,Chromosome_V,86179,86598,False,1.0385612330589353
YEL044W,IES6,Chromosome_V,69757,70257,False,-0.5239977607697406
YER032W,FIR1,Chromosome_V,215063,217693,False,-0.07854230260213932
YER060W,FCY21,Chromosome_V,274567,276153,False,-0.06837621203398832
YER066C-A,YER066C-A,Chromosome_V,291703,292203,False,-0.21115012841434688
YEL061C,CIN8,Chromosome_V,36535,39537,False,-0.6172684943030401
YER051W,JHD1,Chromosome_V,254656,256134,False,-0.1826284540129305
YER084W-A,YER084W-A,Chromosome_V,327598,328110,False,-0.30013437517380726
YEL042W,GDA1,Chromosome_V,73771,75327,False,-0.5591789192457208
YER084W,YER084W,Chromosome_V,327065,327451,False,0.7964261417239201
YER179W,DMC1,Chromosome_V,548421,549517,False,0.3373070035068609
YER130C,COM2,Chromosome_V,421115,422446,False,-0.29837756860409764
YEL075W-A,YEL075W-A,Chromosome_V,4870,5481,False,0.6814775776517591
YEL053C,MAK10,Chromosome_V,53901,56102,False,-0.48521061417810984
YER186C,YER186C,Chromosome_V,561705,562625,False,-0.02737716707476871
YEL032C-A,YEL032C-A,Chromosome_V,87040,87201,False,-0.6824630316870315
YER172C,BRR2,Chromosome_V,529530,536021,True,-0.6675942621987027
YER171W,RAD3,Chromosome_V,527082,529418,True,-0.6640148897733967
YER133W,GLC7,Chromosome_V,432495,433958,True,-0.7211041459438352
YER138W-A,YER138W-A,Chromosome_V,449474,449578,False,-0.5812616161166448
YER176W,ECM32,Chromosome_V,541690,545055,False,0.4686123580204862
YEL074W,YEL074W,Chromosome_V,6126,6464,False,2.2011751438772054
YER117W,RPL23B,Chromosome_V,396769,397653,False,-0.6646476242094123
YER041W,YEN1,Chromosome_V,232461,234740,False,-0.23851427161449054
YER137C,YER137C,Chromosome_V,441373,441819,False,-0.11941406835386269
YER053C-A,YER053C-A,Chromosome_V,260933,261046,False,-0.5046203484097516
YEL029C,BUD16,Chromosome_V,96858,97796,False,-0.31511024348126626
YEL055C,POL5,Chromosome_V,48471,51539,True,-0.6613398735397479
YEL003W,GIM4,Chromosome_V,148176,148599,False,0.9205270057914147
YEL050W-A,YEL050W-A,Chromosome_V,59549,59740,False,-0.20374518823295806
YEL009C,GCN4,Chromosome_V,138918,139763,False,-0.1886696326241217
YEL004W,YEA4,Chromosome_V,146951,147979,False,0.3997397334820866
YER156C,MYG1,Chromosome_V,483325,484341,False,-0.2400078087402255
YEL039C,CYC7,Chromosome_V,79636,79977,False,0.16481045513680095
YER187W,YER187W,Chromosome_V,566230,566655,False,0.2818399573398995
YER066W,RRT13,Chromosome_V,290242,290799,False,-0.274535853890987
YER046W,SPO73,Chromosome_V,243180,243611,False,0.2454703188726378
YER099C,PRS2,Chromosome_V,358105,359061,False,0.10293061916132926
YER060W-A,FCY22,Chromosome_V,276572,278164,False,-0.16655592698211852
YER072W,VTC1,Chromosome_V,302806,303195,False,0.1633611359276319
YER164W,CHD1,Chromosome_V,505392,509798,False,-0.42948728227711197
YER159C,BUR6,Chromosome_V,491530,491958,True,-0.25983014095150825
YER052C,HOM3,Chromosome_V,256375,257958,False,-0.21768725378406945
YEL019C,MMS21,Chromosome_V,120498,121301,True,-0.2517491646727149
YEL021W,URA3,Chromosome_V,116167,116970,False,10.482169987281335
YER048C,CAJ1,Chromosome_V,246982,248157,False,0.0076891757284528175
YER145C,FTR1,Chromosome_V,460526,461740,False,-0.5308638641595669
YER093C,TSC11,Chromosome_V,343320,347612,True,-0.45342460668530576
YER081W,SER3,Chromosome_V,322686,324095,False,0.19297250930511833
YER111C,SWI4,Chromosome_V,382595,385876,False,-0.713989412969744
YER120W,SCS2,Chromosome_V,401135,401869,False,-0.4642796205332745
YER147C,SCC4,Chromosome_V,462968,464842,True,-0.48180028040021594
YER038C,KRE29,Chromosome_V,226858,228252,True,-0.6513275834065065
YER092W,IES5,Chromosome_V,342855,343232,False,-0.07604734348895502
YER026C,CHO1,Chromosome_V,207644,208474,False,-0.6887263692647242
YER128W,VFA1,Chromosome_V,415859,416470,False,-0.17106011200739363
YER063W,THO1,Chromosome_V,281710,282366,False,-0.01904642724623054
YER048W-A,ISD11,Chromosome_V,250718,251002,True,-0.41463722176486
YEL026W,SNU13,Chromosome_V,101943,102323,True,-0.688037222448995
YER180C-A,SLO1,Chromosome_V,550865,551122,False,-0.25903431893375245
YER079W,YER079W,Chromosome_V,318920,319552,False,-0.057527720376206494
YER185W,PUG1,Chromosome_V,559454,560365,False,0.015058656721504195
YEL005C,VAB2,Chromosome_V,145907,146755,False,0.4076227518752426
YER016W,BIM1,Chromosome_V,188277,189311,False,0.5717202558650349
YEL025C,YEL025C,Chromosome_V,102581,106147,False,-0.038972673056504106
YER046W-A,YER046W-A,Chromosome_V,243700,244029,False,-0.05419203348457969
YEL013W,VAC8,Chromosome_V,128825,130561,False,-0.4612442392992865
YEL068C,YEL068C,Chromosome_V,25646,25978,False,0.1854166944702195
YER096W,SHC1,Chromosome_V,351698,353236,False,-0.111309342256732
YER141W,COX15,Chromosome_V,453459,454919,False,-0.11996057632650098
YER119C,AVT6,Chromosome_V,399496,400842,False,0.07907211292476314
YEL045C,YEL045C,Chromosome_V,68840,69265,False,2.034874762343602
YER058W,PET117,Chromosome_V,271768,272091,False,-0.3187990765965914
YEL001C,IRC22,Chromosome_V,150301,150978,False,0.838138049460305
YER075C,PTP3,Chromosome_V,308413,311199,False,-0.1147539588532606
YEL036C,ANP1,Chromosome_V,83050,84552,False,-0.6529081488027529
YER039C-A,YER039C-A,Chromosome_V,229263,229481,False,0.11798101504933654
YEL049W,PAU2,Chromosome_V,63728,64090,False,0.4151808610067587
YER007C-A,TMA20,Chromosome_V,166237,166885,False,0.511190064923553
YER086W,ILV1,Chromosome_V,328477,330207,False,-0.1562248518065559
YER182W,FMP10,Chromosome_V,552525,553259,False,-0.5394448016368584
YER112W,LSM4,Chromosome_V,387232,387795,True,-0.5162393747986598
YER146W,LSM5,Chromosome_V,462585,462866,True,-0.1280371556123058
YER165W,PAB1,Chromosome_V,510373,512106,True,-0.6798509272878537
YER070W,RNR1,Chromosome_V,298950,301616,False,-0.6460673900608543
YER074W-A,YOS1,Chromosome_V,307653,308123,True,-0.6991562625142005
YER030W,CHZ1,Chromosome_V,213437,213898,False,-0.3607478462678607
YER167W,BCK2,Chromosome_V,518216,520771,False,-0.504218899721677
YER098W,UBP9,Chromosome_V,355466,357730,False,-0.269378306486161
YER087C-A,YER087C-A,Chromosome_V,331817,332368,False,0.06120353365900994
YER150W,SPI1,Chromosome_V,468370,468816,False,0.3640213603785254
YEL007W,MIT1,Chromosome_V,141892,143892,False,-0.3175875183953534
YER190C-A,YER190C-A,Chromosome_V,574804,575379,False,-0.03595757450196016
YER010C,YER010C,Chromosome_V,172634,173338,False,0.08064908093189649
YER144C,UBP5,Chromosome_V,457806,460223,False,0.023040885646243254
YER124C,DSE1,Chromosome_V,407342,409063,False,-0.29386726917107914
YER012W,PRE1,Chromosome_V,177835,178431,True,-0.5743127822109098
YER067W,RGI1,Chromosome_V,292066,292551,False,-0.32142480807409735
YER154W,OXA1,Chromosome_V,475020,476228,False,0.6143911072880073
YEL058W,PCM1,Chromosome_V,43252,44925,True,-0.6753396509347462
YER104W,RTT105,Chromosome_V,366802,367428,True,0.017800806807520803
YEL016C,NPP2,Chromosome_V,124737,126218,False,0.5356948825222426
YER133W-A,YER133W-A,Chromosome_V,437191,437532,False,-0.5785615970024691
YER019C-A,SBH2,Chromosome_V,194273,194539,False,-0.19344676616585474
YER090C-A,YER090C-A,Chromosome_V,338322,338411,False,-0.4547052726201078
YER061C,CEM1,Chromosome_V,278298,279626,False,-0.06097377127346704
YEL020W-A,TIM9,Chromosome_V,117211,117474,True,-0.5081265758224944
YEL020C,PXP1,Chromosome_V,118617,120299,False,0.2689057523331909
YER076W-A,YER076W-A,Chromosome_V,313390,313737,False,-0.401079754691746
YER169W,RPH1,Chromosome_V,523369,525759,False,-0.290647903720476
YER088C,DOT6,Chromosome_V,333176,335188,False,0.20779921381806718
YER069W,ARG56,Chromosome_V,295410,298001,False,-0.67015503734513
YER021W,RPN3,Chromosome_V,196948,198519,True,-0.574659096639155
YER093C-A,AIM11,Chromosome_V,347912,348400,False,-0.09696322113494799
YER102W,RPS8B,Chromosome_V,363100,363702,False,-0.5241808269934786
YEL063C,CAN1,Chromosome_V,31694,33466,False,-0.7164121102892266
YER173W,RAD24,Chromosome_V,536300,538279,False,-0.15778935439841116
YER040W,GLN3,Chromosome_V,229795,231987,False,-0.09966473220016363
YER082C,UTP7,Chromosome_V,324272,325936,True,-0.658987394706602
YEL075C,YEL075C,Chromosome_V,5345,5713,False,-0.040402355548636366
YER140W,EMP65,Chromosome_V,451565,453235,False,0.04885706623424482
YEL034C-A,YEL034C-A,Chromosome_V,85613,86215,False,-0.4625911386483963
YER037W,PHM8,Chromosome_V,225889,226854,False,0.22865783299393233
YEL030C-A,YEL030C-A,Chromosome_V,94583,94897,False,-0.08481398074869508
YEL017C-A,PMP2,Chromosome_V,122798,122929,False,-0.10945519593155605
YEL048C,TCA17,Chromosome_V,64709,65167,False,-0.52385920264366
YER049W,TPA1,Chromosome_V,251728,253662,False,-0.07952078450536826
YER006W,NUG1,Chromosome_V,162723,164285,True,-0.5709993060867087
YER087W,AIM10,Chromosome_V,330576,332306,False,-0.23157247406161674
YER132C,PMD1,Chromosome_V,425188,430449,False,-0.22038733929180498
YEL017W,GTT3,Chromosome_V,123657,124670,False,0.02322106388628878
YEL057C,SDD1,Chromosome_V,45020,45721,False,0.038899105669907154
YER044C-A,MEI4,Chromosome_V,238460,239774,False,0.0692198833927968
YER080W,AIM9,Chromosome_V,319963,321846,False,-0.1456047248720191
YER113C,TMN3,Chromosome_V,387932,390052,False,-0.3602410117076877
YER005W,YND1,Chromosome_V,160550,162442,False,0.08681227431927956
YER088W-B,YER088W-B,Chromosome_V,335927,336073,False,3.3002844862948737
YER180C,ISC10,Chromosome_V,549724,550527,False,-0.41832355508886143
YEL051W,VMA8,Chromosome_V,58378,59148,False,-0.5481084976950973
YER114C,BOI2,Chromosome_V,390590,393712,False,-0.19521290342659256
YEL060C,PRB1,Chromosome_V,40046,41953,False,0.2521665667294296
YEL024W,RIP1,Chromosome_V,107260,107907,False,-0.01658306470947622
YER142C,MAG1,Chromosome_V,455146,456036,False,-0.2275748464183352
YER094C,PUP3,Chromosome_V,348729,349346,True,-0.6806971537222252
YER025W,GCD11,Chromosome_V,205251,206834,True,-0.7143468242571591
YER137W-A,YER137W-A,Chromosome_V,441575,441880,False,-0.057453839159945806
YER122C,GLO3,Chromosome_V,402871,404352,False,-0.42492254035876936
YER149C,PEA2,Chromosome_V,466208,467470,False,-0.4395514811348766
YEL027W,VMA3,Chromosome_V,100769,101251,False,-0.7352139543749748
