gene_id,gene_name,chromosome,start,end,essentiality,weighted_mean_mu_z
YOR103C,OST2,Chromosome_XV,516449,516841,True,-0.6167298692356388
YOR311C,DGK1,Chromosome_XV,899056,899928,False,-0.40682397442858975
YOR118W,RTC5,Chromosome_XV,546857,548560,False,-0.25343027425335474
YOR285W,RDL1,Chromosome_XV,849635,850054,False,0.22032405408029698
YOR225W,YOR225W,Chromosome_XV,761392,761721,False,0.30033537204176436
YOR047C,STD1,Chromosome_XV,416347,417681,False,-0.2894927668068182
YOR292C,YOR292C,Chromosome_XV,865653,866582,False,-0.043748281675628164
YOR306C,MCH5,Chromosome_XV,889867,891432,False,-0.19981722130844243
YOR364W,YOR364W,Chromosome_XV,1023371,1023739,False,0.40667499571135124
YOR164C,GET4,Chromosome_XV,643394,644332,False,-0.14616220722091267
YOL129W,VPS68,Chromosome_XV,77560,78114,False,-0.2042631849893238
YOL094C,RFC4,Chromosome_XV,141584,142555,True,-0.8020736304532915
YOR370C,MRS6,Chromosome_XV,1029183,1030994,True,-0.6990538377645911
YOR365C,YOR365C,Chromosome_XV,1023461,1025572,False,-0.13037057127420007
YOR394W,PAU21,Chromosome_XV,1082718,1083212,False,-0.3568146465920844
YOR159C,SME1,Chromosome_XV,633282,633566,True,-0.7606976018544656
YOR252W,TMA16,Chromosome_XV,803667,804203,False,-0.2683149347763814
YOL137W,BSC6,Chromosome_XV,65621,67114,False,0.06197598856457553
YOL112W,MSB4,Chromosome_XV,106710,108188,False,0.08908269449863755
YOL092W,YPQ1,Chromosome_XV,144204,145130,False,-0.11223411143226482
YOR007C,SGT2,Chromosome_XV,338938,339978,False,0.5828807545489398
YOR280C,FSH3,Chromosome_XV,844992,845792,False,-0.31171317226984935
YOR106W,VAM3,Chromosome_XV,519121,519972,False,-0.6780601430969803
YOR165W,SEY1,Chromosome_XV,644566,646896,False,-0.21430342859153673
YOL162W,YOL162W,Chromosome_XV,10119,10766,False,0.11235771094471217
YOR209C,NPT1,Chromosome_XV,736437,737726,False,-0.3657088746655479
YOR134W,BAG7,Chromosome_XV,578564,579793,False,0.3209247911913997
YOR132W,VPS17,Chromosome_XV,573175,574830,False,-0.42325500379993397
YOL127W,RPL25,Chromosome_XV,80348,81190,True,-0.8419438580037744
YOR246C,ENV9,Chromosome_XV,795801,796793,False,-0.07489125645214417
YOR289W,YOR289W,Chromosome_XV,853357,854112,False,0.5777978032278736
YOR158W,PET123,Chromosome_XV,632164,633120,False,-0.4142875047536816
YOR041C,YOR041C,Chromosome_XV,408358,408789,False,0.3998393676981245
YOR108C-A,YOR108C-A,Chromosome_XV,524605,524814,False,0.16120026446304453
YOR205C,GEP3,Chromosome_XV,725564,727234,False,-0.4627648188422398
YOR362C,PRE10,Chromosome_XV,1017880,1018746,True,-0.6903930012972838
YOL097W-A,YOL097W-A,Chromosome_XV,136220,136405,False,0.7879573999402596
YOL072W,THP1,Chromosome_XV,194970,196337,False,-0.6603222905152379
YOR012W,YOR012W,Chromosome_XV,356543,356956,False,0.41341653869873646
YOR029W,YOR029W,Chromosome_XV,384600,384935,False,1.0482599488704751
YOR133W,EFT1,Chromosome_XV,575098,577626,False,-0.4108756621217846
YOR258W,HNT3,Chromosome_XV,811671,812324,False,-0.5008794068700563
YOL075C,YOL075C,Chromosome_XV,189658,193542,False,-0.10774836652764913
YOL142W,RRP40,Chromosome_XV,55558,56280,False,-0.7690513799843516
YOR126C,IAH1,Chromosome_XV,559961,560677,False,-0.26224292535408983
YOL040C,RPS15,Chromosome_XV,253149,253577,True,-0.7809724377345656
YOR072W-B,YOR072W-B,Chromosome_XV,464469,464630,False,0.4714166236037688
YOR011W-A,YOR011W-A,Chromosome_XV,355652,355858,False,0.5381974002016334
YOR391C,HSP33,Chromosome_XV,1078545,1079258,False,0.2173381882239154
YOR318C,YOR318C,Chromosome_XV,911784,912436,False,0.7205854605892071
YOR093C,CMR2,Chromosome_XV,497506,502452,False,-0.2907296912585309
YOL160W,YOL160W,Chromosome_XV,14313,14654,False,0.059933510650601075
YOL056W,GPM3,Chromosome_XV,223268,224179,False,0.18463732084060447
YOL030W,GAS5,Chromosome_XV,268187,269641,False,-0.20544237252620007
YOR367W,SCP1,Chromosome_XV,1026007,1026609,False,-0.24937803032784156
YOR216C,RUD3,Chromosome_XV,747525,748979,False,-0.6011082980475809
YOR373W,NUD1,Chromosome_XV,1036834,1039389,True,-0.7627315909564475
YOR238W,YOR238W,Chromosome_XV,783677,784588,False,-0.11000170771817375
YOL018C,TLG2,Chromosome_XV,290881,292074,False,-0.5919636568391424
YOR108W,LEU9,Chromosome_XV,523027,524841,False,-0.14648753589234118
YOR082C,YOR082C,Chromosome_XV,479296,479637,False,0.5097931749703564
YOL011W,PLB3,Chromosome_XV,305349,307409,False,0.12330026700925768
YOR070C,GYP1,Chromosome_XV,455907,457820,False,-0.40814927221331476
YOR099W,KTR1,Chromosome_XV,511825,513006,False,0.22212808339045034
YOR124C,UBP2,Chromosome_XV,554824,558642,False,-0.4918217101739893
YOR192C-C,YOR192C-C,Chromosome_XV,703988,704224,False,-0.06563423588386849
YOR355W,GDS1,Chromosome_XV,1005137,1006705,False,-0.41774429495420734
YOR136W,IDH2,Chromosome_XV,580250,581359,False,-0.7745355627910061
YOR180C,DCI1,Chromosome_XV,674352,675167,False,-0.46049589555980935
YOL079W,YOL079W,Chromosome_XV,181057,181455,False,-0.3158080717067969
YOR025W,HST3,Chromosome_XV,378219,379562,False,-0.2795610246707287
YOR276W,CAF20,Chromosome_XV,841333,841818,False,0.29634813112838
YOR336W,KRE5,Chromosome_XV,949773,953870,True,-0.727109050906427
YOR335C,ALA1,Chromosome_XV,946233,949109,True,-0.8057963357033647
YOL100W,PKH2,Chromosome_XV,129237,132482,False,-0.4035513992516725
YOL165C,AAD15,Chromosome_XV,1647,2078,False,0.2315246371148708
YOR361C,PRT1,Chromosome_XV,1015361,1017652,True,-0.6610543431811584
YOR182C,RPS30B,Chromosome_XV,678191,678793,False,-0.5243426225321987
YOR392W,YOR392W,Chromosome_XV,1079282,1079725,False,1.8155534040763084
YOR107W,RGS2,Chromosome_XV,521353,522282,False,0.729316643692535
YOL109W,ZEO1,Chromosome_XV,110297,110638,False,-0.7749141549708847
YOR231C-A,YOR231C-A,Chromosome_XV,773163,773363,False,-0.49071047536279777
YOR008W-B,YOR008W-B,Chromosome_XV,343929,344030,False,0.15819446758741285
YOR261C,RPN8,Chromosome_XV,815915,816931,True,-0.7632215392507483
YOR081C,TGL5,Chromosome_XV,476939,479188,False,0.1284099484583878
YOR188W,MSB1,Chromosome_XV,685767,689180,False,-0.46822606844339754
YOR229W,WTM2,Chromosome_XV,768409,769812,False,0.48547079530877724
YOR308C,SNU66,Chromosome_XV,894624,896387,False,-0.2483886931243139
YOL025W,LAG2,Chromosome_XV,274957,276939,False,-0.15682885921946116
YOR332W,VMA4,Chromosome_XV,943656,944357,False,-0.7898053932441311
YOR195W,SLK19,Chromosome_XV,712866,715331,False,-0.2875069753011914
YOR162C,YRR1,Chromosome_XV,639560,641992,False,-0.010558707194588585
YOL016C,CMK2,Chromosome_XV,294777,296120,False,0.1941813228772112
YOR015W,YOR015W,Chromosome_XV,359993,360352,False,-0.06444854701608506
YOR272W,YTM1,Chromosome_XV,832813,834195,True,-0.78244527847373
YOR351C,MEK1,Chromosome_XV,995018,996511,False,-0.4014205217430994
YOR011W,AUS1,Chromosome_XV,349679,353863,False,-0.034848943421884916
YOR059C,LPL1,Chromosome_XV,438906,440258,False,-0.18088578225512142
YOL088C,MPD2,Chromosome_XV,153912,154745,False,-0.05459993390107897
YOR283W,YOR283W,Chromosome_XV,847453,848145,False,0.12085341091505165
YOR310C,NOP58,Chromosome_XV,896825,898360,True,-0.7692775365006598
YOR194C,TOA1,Chromosome_XV,711683,712543,True,-0.8289787833601207
YOR095C,RKI1,Chromosome_XV,503552,504328,True,-0.7300919764163096
YOR091W,TMA46,Chromosome_XV,493433,494470,False,0.4719349510988087
YOR339C,UBC11,Chromosome_XV,958362,958832,False,-0.3295273593406272
YOL008W,COQ10,Chromosome_XV,310312,310935,False,-0.11346399108759316
YOR049C,RSB1,Chromosome_XV,422668,423732,False,-0.18295503697131804
YOL148C,SPT20,Chromosome_XV,45760,47574,False,-0.22317129264971083
YOR366W,YOR366W,Chromosome_XV,1025256,1025609,False,0.21892384959790848
YOR104W,PIN2,Chromosome_XV,517642,518490,False,-0.219398341355934
YOL042W,NGL1,Chromosome_XV,249825,250916,False,-0.028099610615417887
YOR143C,THI80,Chromosome_XV,601383,602342,True,-0.7333201968775618
YOR037W,CYC2,Chromosome_XV,401555,402655,False,0.1640915311087182
YOR028C,CIN5,Chromosome_XV,383533,384420,False,-0.367181575412974
YOR324C,FRT1,Chromosome_XV,923232,925040,False,-0.4863049653927069
YOL110W,SHR5,Chromosome_XV,109176,109889,False,1.3384472501548017
YOL085W-A,YOL085W-A,Chromosome_XV,161579,161791,False,1.5748277940974345
YOR038C,HIR2,Chromosome_XV,402761,405388,False,-0.6276234124500044
YOL067C,RTG1,Chromosome_XV,201985,202518,False,-0.45536322425573206
YOL004W,SIN3,Chromosome_XV,316938,321548,False,-0.5421863533712197
YOR233W,KIN4,Chromosome_XV,775846,778248,False,-0.2803380193406672
YOR376W-A,YOR376W-A,Chromosome_XV,1045196,1045351,False,-0.695355927377543
YOR369C,RPS12,Chromosome_XV,1028194,1028625,False,-0.802638037457049
YOR247W,SRL1,Chromosome_XV,797676,798308,False,-0.4086189478100787
YOR327C,SNC2,Chromosome_XV,930734,931081,False,-0.12969436774329116
YOR342C,YOR342C,Chromosome_XV,966666,967625,False,-0.07749418686104081
YOL104C,NDJ1,Chromosome_XV,116396,117454,False,-0.3081934323782782
YOL013W-B,YOL013W-B,Chromosome_XV,300690,300980,False,-0.07987444076250541
YOR139C,YOR139C,Chromosome_XV,586950,587342,False,-0.3882891012715007
YOR270C,VPH1,Chromosome_XV,828052,830574,False,-0.7033254665511144
YOR185C,GSP2,Chromosome_XV,681444,682106,False,-0.41271323145985445
YOR016C,ERP4,Chromosome_XV,360461,361084,False,0.48930850221574235
YOL065C,INP54,Chromosome_XV,204731,205885,False,-0.2184376291874555
YOR371C,GPB1,Chromosome_XV,1031489,1034182,False,-0.34594198799879355
YOR100C,CRC1,Chromosome_XV,513295,514278,False,0.021239786205841733
YOL043C,NTG2,Chromosome_XV,248392,249534,False,-0.0725175293412314
YOR207C,RET1,Chromosome_XV,730008,733457,True,-0.8069244630805461
YNL175C,NOP13,Chromosome_XIV,307401,308612,False,-0.039420709130818604
YNL202W,SPS19,Chromosome_XIV,259578,260456,False,0.4502595657843703
YNL021W,HDA1,Chromosome_XIV,593227,595347,False,-0.2829130898586815
YNL280C,ERG24,Chromosome_XIV,109095,110411,False,-0.7985235473146357
YNL256W,FOL1,Chromosome_XIV,164623,167097,True,-0.7629920624615109
YNL215W,IES2,Chromosome_XIV,244468,245430,False,-0.6340660128588718
YNR003C,RPC34,Chromosome_XIV,634344,635297,True,-0.6402592287852883
YNL026W,SAM50,Chromosome_XIV,581920,583374,True,-0.7579893491811114
YNL167C,SKO1,Chromosome_XIV,319416,321359,False,-0.4210103455313464
YNL006W,LST8,Chromosome_XIV,620067,620978,True,-0.7532106090708925
YNL141W,AAH1,Chromosome_XIV,359596,360639,False,-0.053659959163029784
YNR004W,SWM2,Chromosome_XIV,635943,636383,False,0.6753197924205845
YNR046W,TRM112,Chromosome_XIV,707788,708195,True,-0.7233447343882663
YNL155W,CUZ1,Chromosome_XIV,342516,343340,False,-0.1999801520505358
YNL246W,VPS75,Chromosome_XIV,185460,186349,False,-0.40574327611485933
YNL236W,SIN4,Chromosome_XIV,206930,209854,False,-0.6096073839724492
YNR005C,YNR005C,Chromosome_XIV,636931,637335,False,-0.04256270433483943
YNL103W,MET4,Chromosome_XIV,427735,429753,True,-0.5750639103148101
YNL303W,YNL303W,Chromosome_XIV,61510,61857,False,0.39005213561401736
YNL054W,VAC7,Chromosome_XIV,526086,529583,False,-0.5554132825221579
YNL229C,URE2,Chromosome_XIV,219137,220201,False,-0.7642722586310456
YNR032W,PPG1,Chromosome_XIV,686010,687116,False,0.5181712612871459
YNL320W,YNL320W,Chromosome_XIV,37700,38554,False,-0.2773434545897221
YNL319W,YNL319W,Chromosome_XIV,38642,39082,False,-0.4726099707563799
YNL055C,POR1,Chromosome_XIV,517994,518845,False,-0.3545286648409013
YNL336W,COS1,Chromosome_XIV,8330,9475,False,-0.21804204815900077
YNR053C,NOG2,Chromosome_XIV,721120,723112,True,-0.8044775598101479
YNR045W,PET494,Chromosome_XIV,706139,707608,False,-0.08826993497373503
YNL180C,RHO5,Chromosome_XIV,299654,300649,False,-0.7177169752287178
YNR022C,MRPL50,Chromosome_XIV,669774,670193,False,-0.05804058434220257
YNL147W,LSM7,Chromosome_XIV,350940,351383,False,-0.7644645443196932
YNL047C,SLM2,Chromosome_XIV,539911,541881,False,-0.1091050123466452
YNL197C,WHI3,Chromosome_XIV,267608,269593,False,-0.4376814630435999
YNL091W,NST1,Chromosome_XIV,452408,456130,False,-0.49047659429765295
YNR006W,VPS27,Chromosome_XIV,636986,638854,False,-0.4852835063785574
YNL013C,YNL013C,Chromosome_XIV,609133,609510,False,-0.39505744908541357
YNL137C,NAM9,Chromosome_XIV,368595,370055,True,-0.5805744627716621
YNL212W,VID27,Chromosome_XIV,247461,249809,False,-0.4859213682672752
YNR077C,YNR077C,Chromosome_XIV,783287,783541,False,-0.039888637903167934
YNR059W,MNT4,Chromosome_XIV,736803,738545,False,-0.03941881629664272
YNR060W,FRE4,Chromosome_XIV,739951,742110,False,0.3658229593583441
YNL005C,MRP7,Chromosome_XIV,621313,622428,False,-0.16097192295357074
YNL034W,YNL034W,Chromosome_XIV,570477,572315,False,0.056003593419148456
YNL050C,YNL050C,Chromosome_XIV,534079,534982,False,-0.3362009265376232
YNL033W,YNL033W,Chromosome_XIV,572999,573853,False,0.10127081340906643
YNL291C,MID1,Chromosome_XIV,84169,85815,False,-0.3506376699171788
YNL292W,PUS4,Chromosome_XIV,82806,84017,False,-0.10695379312544516
YNL134C,YNL134C,Chromosome_XIV,372451,373581,False,-0.1546295880145341
YNL224C,SQS1,Chromosome_XIV,224796,227099,False,-0.40554388397748936
YNR018W,RCF2,Chromosome_XIV,664270,664944,False,1.463727892994215
YNR021W,YNR021W,Chromosome_XIV,668377,669591,False,-0.04609621288220632
YNR007C,ATG3,Chromosome_XIV,639182,640114,False,0.09870313169107976
YNL267W,PIK1,Chromosome_XIV,140878,144078,True,-0.7974854349369955
YNL062C,GCD10,Chromosome_XIV,508776,510212,True,-0.4673822090810767
YNL177C,MRPL22,Chromosome_XIV,303686,304615,False,-0.5594595323308985
YNL067W-A,YNL067W-A,Chromosome_XIV,498538,498684,False,1.1742347358651106
YNL040W,YNL040W,Chromosome_XIV,553380,554750,False,-0.13115714376508977
YNL281W,HCH1,Chromosome_XIV,108467,108928,False,-0.10559558392429176
YNL339W-B,YNL339W-B,Chromosome_XIV,734,1216,False,-0.2096342748949278
YNL213C,RRG9,Chromosome_XIV,246460,247104,False,-0.4218429455398869
YNL110C,NOP15,Chromosome_XIV,417826,418488,True,-0.6983795316814917
YNL079C,TPM1,Chromosome_XIV,478566,479165,False,-0.6528197826093928
YNL183C,NPR1,Chromosome_XIV,293137,295509,False,-0.342076874252297
YNR057C,BIO4,Chromosome_XIV,733356,734069,False,2.528099205816778
YNL068C,FKH2,Chromosome_XIV,495701,498289,False,-0.404256232758504
YNL282W,POP3,Chromosome_XIV,107687,108274,True,-0.39273653054959384
YNL065W,AQR1,Chromosome_XIV,503724,505484,False,0.19726426389819854
YNL235C,YNL235C,Chromosome_XIV,209548,209979,False,0.17671339049991347
YNL041C,COG6,Chromosome_XIV,549468,551987,False,-0.44238097379610364
YNL139C,THO2,Chromosome_XIV,360924,365717,False,-0.7678874103234203
YNR062C,PUL3,Chromosome_XIV,744360,745343,False,-0.28770636280559325
YNL014W,HEF3,Chromosome_XIV,606319,609453,False,0.14069204454688927
YNR025C,YNR025C,Chromosome_XIV,672702,673061,False,-0.48996828903878825
YNR001C,CIT1,Chromosome_XIV,629622,631061,False,1.077591050516238
YNL057W,YNL057W,Chromosome_XIV,516403,516735,False,-0.5816495277446281
YNL023C,FAP1,Chromosome_XIV,588263,591160,False,0.03226356241060591
YNL276C,YNL276C,Chromosome_XIV,118431,118826,False,0.0174177024060089
YNR075W,COS10,Chromosome_XIV,779916,781040,False,-0.05325653343656811
YNL262W,POL2,Chromosome_XIV,148212,154880,True,-0.7787639752982781
YNL044W,YIP3,Chromosome_XIV,545268,545877,False,-0.010220153248308168
YNL069C,RPL16B,Chromosome_XIV,493956,495001,False,-0.751560245863527
YNL285W,YNL285W,Chromosome_XIV,96173,96544,False,1.9878044321601933
YNL277W-A,YNL277W-A,Chromosome_XIV,116679,116867,False,1.9131926109259376
YNR073C,MAN2,Chromosome_XIV,774792,776300,False,-0.46883158014507004
YNL149C,PGA2,Chromosome_XIV,349367,349756,True,-0.6615368510520864
YNR048W,YNR048W,Chromosome_XIV,711630,712811,False,-0.43332981594729986
YNL063W,MTQ1,Chromosome_XIV,507758,508702,False,0.034470141471133045
YNL018C,YNL018C,Chromosome_XIV,599936,601774,False,0.12995419502183894
YNL189W,SRP1,Chromosome_XIV,284260,285888,True,-0.8301444192000647
YNL230C,ELA1,Chromosome_XIV,217523,218662,False,0.37904891615296504
YNL244C,SUI1,Chromosome_XIV,187170,187496,True,-0.784456750833893
YNL327W,EGT2,Chromosome_XIV,24048,27173,False,-0.3057099754083945
YNR019W,ARE2,Chromosome_XIV,665339,667267,False,-0.29484811530242694
YNR030W,ALG12,Chromosome_XIV,678799,680454,False,-0.34597542039230916
YNL148C,ALF1,Chromosome_XIV,349907,350671,False,2.9130145629409268
YNL056W,OCA2,Chromosome_XIV,517249,517842,False,-0.17494848434502033
YNL082W,PMS1,Chromosome_XIV,473391,476012,False,-0.3282756452717568
YNL115C,YNL115C,Chromosome_XIV,410119,412053,False,-0.22860905504571208
YNR052C,POP2,Chromosome_XIV,719346,720647,False,-0.5969925042110911
YNL201C,PSY2,Chromosome_XIV,260627,263203,False,-0.49436832947264586
YNL329C,PEX6,Chromosome_XIV,19541,22633,False,-0.21704313469619602
YNL339C,YRF1-6,Chromosome_XIV,371,6098,False,-0.017179303073039703
YNL105W,RRT16,Chromosome_XIV,424155,424583,False,-0.3267251759906041
YNL111C,CYB5,Chromosome_XIV,416940,417302,False,-0.5084804532116599
YNL304W,YPT11,Chromosome_XIV,60297,61550,False,0.09137540572360701
YNL093W,YPT53,Chromosome_XIV,449868,450530,False,-0.33953096619067524
YNL108C,YNL108C,Chromosome_XIV,419014,419826,False,0.13253357749195907
YNL098C,RAS2,Chromosome_XIV,439602,440570,False,-0.7521757506995221
YNL008C,ASI3,Chromosome_XIV,616211,618241,False,0.27962143023444663
YNL240C,NAR1,Chromosome_XIV,198502,199977,True,-0.4898987335973286
YNL233W,BNI4,Chromosome_XIV,211922,214600,False,-0.6566139378015241
YNL025C,SSN8,Chromosome_XIV,584320,585291,False,0.13716524195171836
YNL130C,CPT1,Chromosome_XIV,379558,380831,False,-0.2638579218903598
YNR051C,BRE5,Chromosome_XIV,716780,718327,False,-0.23471139280596012
YNR072W,HXT17,Chromosome_XIV,772657,774351,False,-0.5884995728289387
YNL243W,SLA2,Chromosome_XIV,188051,190957,False,-0.5390191780554022
YNL162W-A,YNL162W-A,Chromosome_XIV,330329,330547,False,-0.3344307733695821
YNL158W,PGA1,Chromosome_XIV,339612,340208,True,-0.7262259717609082
YNL150W,YNL150W,Chromosome_XIV,349251,349658,True,-0.6917222521365611
YNL024C-A,KSH1,Chromosome_XIV,586602,586820,True,-0.5788361729994606
YNL022C,RCM1,Chromosome_XIV,591427,592899,False,0.024489107085316892
YNR058W,BIO3,Chromosome_XIV,734291,735733,False,0.31944229896123627
YNL162W,RPL42A,Chromosome_XIV,331322,332154,True,-0.5514745687188032
YNL181W,PBR1,Chromosome_XIV,298335,299558,True,-0.7706444167025258
YNL114C,YNL114C,Chromosome_XIV,412684,413055,True,-0.529124948214905
YNL248C,RPA49,Chromosome_XIV,181361,182608,False,-0.7237967663178596
YNL089C,YNL089C,Chromosome_XIV,456693,457169,False,-0.5887436816064323
YNR027W,BUD17,Chromosome_XIV,674923,675876,False,0.20500054100508436
YNL031C,HHT2,Chromosome_XIV,575640,576050,False,-0.04842827813890161
YNL146C-A,YNL146C-A,Chromosome_XIV,351386,351580,False,1.2085575814193723
YNL227C,JJJ1,Chromosome_XIV,220659,222431,False,-0.17450194895418147
YNL159C,ASI2,Chromosome_XIV,338478,339347,False,-0.2969992983635335
YNL171C,YNL171C,Chromosome_XIV,315629,315997,False,-0.6871144104958458
YNR040W,MRX15,Chromosome_XIV,699690,700460,False,0.42998156141578237
YNR034W,SOL1,Chromosome_XIV,690321,691286,False,0.3398557057533048
YNL196C,SLZ1,Chromosome_XIV,270275,271171,False,-0.3248922346257695
YNL311C,SKP2,Chromosome_XIV,49397,51688,False,-0.4709954276727935
YNL099C,OCA1,Chromosome_XIV,438567,439283,False,0.19341176228002172
YNL216W,RAP1,Chromosome_XIV,241689,244172,True,-0.7438596140744057
YNL172W,APC1,Chromosome_XIV,310636,315882,True,-0.7360676891831188
YNL016W,PUB1,Chromosome_XIV,602907,604268,False,-0.37174629788110336
YNR041C,COQ2,Chromosome_XIV,700541,701659,False,0.004254940370660446
YNL296W,YNL296W,Chromosome_XIV,76273,76587,False,-0.4528585210024269
YNL002C,RLP7,Chromosome_XIV,626174,627142,True,-0.7031179882867434
YNR026C,SEC12,Chromosome_XIV,673274,674689,True,-0.5228488178077974
YNL042W,BOP3,Chromosome_XIV,548100,549290,False,0.14064269043727942
YNL331C,AAD14,Chromosome_XIV,16118,17248,False,-0.2024338397752628
YNL299W,TRF5,Chromosome_XIV,66517,68445,False,-0.2790756777112419
YNL011C,YNL011C,Chromosome_XIV,611836,613170,False,0.12276328896894191
YNL203C,YNL203C,Chromosome_XIV,259439,260050,False,0.09711862517954002
YNL119W,NCS2,Chromosome_XIV,401040,402521,False,-0.7322259206065167
YNL157W,IGO1,Chromosome_XIV,340352,340858,False,0.14629401564237574
YNL100W,MIC27,Chromosome_XIV,437613,438317,False,-0.09849239334993967
YNL295W,MRX6,Chromosome_XIV,76946,78520,False,-0.1714168169611375
YNL254C,RTC4,Chromosome_XIV,168043,169248,False,-0.20309116092920546
YNL061W,NOP2,Chromosome_XIV,510540,512396,True,-0.7024510778320076
YNR044W,AGA1,Chromosome_XIV,703699,705876,False,-0.1561783071299562
YNR042W,YNR042W,Chromosome_XIV,701238,701666,False,-0.18234303424527126
YNR029C,ZNG1,Chromosome_XIV,677199,678488,False,-0.4415495878058793
YNL043C,YNL043C,Chromosome_XIV,545589,545909,False,0.18973970834657833
YNL116W,DMA2,Chromosome_XIV,408341,409909,False,0.03485411858294568
YNL080C,EOS1,Chromosome_XIV,476932,478032,False,-0.14863351171103906
YNL214W,PEX17,Chromosome_XIV,245617,246216,False,-0.33006201200354957
YNL323W,LEM3,Chromosome_XIV,31944,33188,False,-0.6577202316782794
YNL133C,FYV6,Chromosome_XIV,374171,374692,False,-0.0471144767113694
YNL298W,CLA4,Chromosome_XIV,68915,71443,False,-0.7200212144045067
YNL138W-A,YSF3,Chromosome_XIV,366033,366412,True,-0.5694652422850192
YNL207W,RIO2,Chromosome_XIV,255353,256630,True,-0.6159001868657827
YNL194C,YNL194C,Chromosome_XIV,272710,273615,False,-0.1360824331543648
YNL075W,IMP4,Chromosome_XIV,485607,486479,True,-0.7590089373511532
YNL123W,NMA111,Chromosome_XIV,394685,397678,False,-0.3107793975822617
YNL199C,GCR2,Chromosome_XIV,264926,266530,False,-0.22617253931266545
YNL228W,YNL228W,Chromosome_XIV,220645,221421,False,0.026111687267428543
YNL024C,EFM6,Chromosome_XIV,587107,587847,False,0.19512363765213292
YNL316C,PHA2,Chromosome_XIV,42071,43075,False,-0.01318086396555367
YNL146W,YNL146W,Chromosome_XIV,351715,352017,False,-0.26806123784484287
YNL107W,YAF9,Chromosome_XIV,420098,420778,False,0.9012233886371731
YNL003C,PET8,Chromosome_XIV,624975,625829,False,0.7797370632451063
YNL322C,KRE1,Chromosome_XIV,33294,34235,False,-0.4776179178125403
YNL200C,NNR1,Chromosome_XIV,263713,264453,False,-0.2011164541915151
YNL307C,MCK1,Chromosome_XIV,56446,57573,False,0.6986769507531146
YNL072W,RNH201,Chromosome_XIV,490317,491240,False,0.6696355064237471
YNL173C,MDG1,Chromosome_XIV,308957,310057,False,-0.30924553996817006
YNL300W,TOS6,Chromosome_XIV,65744,66052,False,-0.061612500343166864
YNR009W,NRM1,Chromosome_XIV,642690,643439,False,0.5032583818485129
YNR032C-A,HUB1,Chromosome_XIV,687243,687464,False,0.004069862141430203
YNL222W,SSU72,Chromosome_XIV,229094,229714,True,-0.7940977148928319
YNR063W,PUL4,Chromosome_XIV,746943,748766,False,-0.11092184202375115
YNL048W,ALG11,Chromosome_XIV,538173,539819,False,-0.7928499595403387
YNR061C,YNR061C,Chromosome_XIV,742881,743540,False,-0.11124331259777182
YNR033W,ABZ1,Chromosome_XIV,687635,689998,False,0.35839065815949345
YNL094W,APP1,Chromosome_XIV,447611,449374,False,-0.3064569729050199
YNL339W-A,YNL339W-A,Chromosome_XIV,1517,2092,False,-0.18157060546732193
YNL193W,YNL193W,Chromosome_XIV,274368,276044,False,-0.058135069893989436
YNR014W,YNR014W,Chromosome_XIV,652465,653103,False,1.6268603573888565
YNR039C,ZRG17,Chromosome_XIV,697614,699431,False,-0.37682134281928126
YNL330C,RPD3,Chromosome_XIV,18001,19302,False,-0.7943451682310633
YNL097C,PHO23,Chromosome_XIV,441366,442358,False,0.08581956958681254
YNL084C,END3,Chromosome_XIV,470053,471102,False,-0.7258960246569024
YNL288W,CAF40,Chromosome_XIV,90303,91424,False,0.15302802539039187
YNL278W,CAF120,Chromosome_XIV,113271,116453,False,0.6482992303460181
YNL302C,RPS19B,Chromosome_XIV,61958,62943,False,-0.5471112624356275
YNL188W,KAR1,Chromosome_XIV,286308,287609,True,-0.756840198626466
YNL310C,ZIM17,Chromosome_XIV,51907,52431,True,-0.636316476563615
YNL195C,YNL195C,Chromosome_XIV,271523,272308,False,0.29700199659418963
YNL086W,SNN1,Chromosome_XIV,466334,466642,False,0.03234673058070971
YNL073W,MSK1,Chromosome_XIV,488386,490116,False,-0.40184175895481744
YNL109W,YNL109W,Chromosome_XIV,418964,419509,False,-0.23362234119234687
YNL294C,RIM21,Chromosome_XIV,78659,80260,False,-0.319964169517516
YNL277W,MET2,Chromosome_XIV,117349,118809,False,-0.20213351234927537
YNL326C,PFA3,Chromosome_XIV,27337,28347,False,-0.17354607096959418
YNR067C,DSE4,Chromosome_XIV,755746,759099,False,-0.28184661301991115
YNR037C,RSM19,Chromosome_XIV,695052,695327,False,-0.3676313023527511
YNL273W,TOF1,Chromosome_XIV,122883,126599,False,-0.530670262030299
YNL261W,ORC5,Chromosome_XIV,155100,156539,True,-0.8092828271574999
YNL128W,TEP1,Chromosome_XIV,382359,383663,False,-0.26139086769738734
YNL272C,SEC2,Chromosome_XIV,126805,129084,True,-0.47985422795051874
YNR038W,DBP6,Chromosome_XIV,695595,697484,True,-0.7181233171890627
YNL112W,DBP2,Chromosome_XIV,413639,416281,True,-0.6070111287211005
YNL027W,CRZ1,Chromosome_XIV,579580,581616,False,-0.2506679097727369
YNL269W,BSC4,Chromosome_XIV,137699,138094,False,1.7293120069459784
YNL012W,SPO1,Chromosome_XIV,609686,611665,False,0.18927916713305382
YNL318C,HXT14,Chromosome_XIV,38707,40329,False,-0.2941311471237421
